drone_model,dataset,controller,source_file,date,time,message
DJI_Matrice_600,df034,mobile_android_logical,20-06-2018,20-06-2018,10:10:00,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
DJI_Matrice_600,df034,mobile_android_logical,20-06-2018,20-06-2018,10:11:46,Taking off
DJI_Matrice_600,df034,mobile_android_logical,20-06-2018,20-06-2018,10:11:46,Return-to-Home Altitude:65FT
DJI_Matrice_600,df034,mobile_android_logical,20-06-2018,20-06-2018,10:12:19,"Cannot switch flight mode. Turn on ""Multiple Flight Modes"" to enable Atti and Sport Modes"
DJI_Matrice_600,df034,mobile_android_logical,20-06-2018,20-06-2018,10:12:49,Large Wind Velocity. Fly with caution.
DJI_Matrice_600,df034,mobile_android_logical,20-06-2018,20-06-2018,10:13:08,Large Wind Velocity. Fly with caution.
DJI_Matrice_600,df034,mobile_android_logical,20-06-2018,20-06-2018,10:13:16,Large Wind Velocity. Fly with caution.
DJI_Matrice_600,df034,mobile_android_logical,20-06-2018,20-06-2018,10:14:57,Large Wind Velocity. Fly with caution.
DJI_Matrice_600,df034,mobile_android_logical,20-06-2018,20-06-2018,10:16:45,Landing
