date,time,message
8/28/2017,20:32.4,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 0%"
8/28/2017,20:32.4,upgrade progress 46%
8/28/2017,20:34.4,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 0%"
8/28/2017,20:34.4,upgrade progress 46%
8/28/2017,20:34.9,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 8%"
8/28/2017,20:34.9,upgrade progress 48%
8/28/2017,20:36.9,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 9%"
8/28/2017,20:36.9,upgrade progress 48%
8/28/2017,20:38.9,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 10%"
8/28/2017,20:38.9,upgrade progress 48%
8/28/2017,20:40.9,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 11%"
8/28/2017,20:40.9,upgrade progress 48%
8/28/2017,20:42.9,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 12%"
8/28/2017,20:42.9,upgrade progress 49%
8/28/2017,20:44.9,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 13%"
8/28/2017,20:44.9,upgrade progress 49%
8/28/2017,20:46.9,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 14%"
8/28/2017,20:46.9,upgrade progress 49%
8/28/2017,20:48.8,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 16%"
8/28/2017,20:48.8,upgrade progress 50%
8/28/2017,20:50.7,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 16%"
8/28/2017,20:50.7,upgrade progress 50%
8/28/2017,20:52.8,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 16%"
8/28/2017,20:52.8,upgrade progress 50%
8/28/2017,20:54.8,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 16%"
8/28/2017,20:54.8,upgrade progress 50%
8/28/2017,20:56.8,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrading. (code 1), progress: 16%"
8/28/2017,20:56.8,upgrade progress 50%
8/28/2017,20:57.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 16%"
8/28/2017,20:57.7,upgrade progress 50%
8/28/2017,20:58.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 16%"
8/28/2017,20:58.2,upgrade progress 50%
8/28/2017,20:58.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 17%"
8/28/2017,20:58.7,upgrade progress 50%
8/28/2017,20:59.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 18%"
8/28/2017,20:59.2,upgrade progress 51%
8/28/2017,20:59.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 19%"
8/28/2017,20:59.7,upgrade progress 51%
8/28/2017,21:00.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
8/28/2017,21:00.2,upgrade progress 51%
8/28/2017,21:00.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
8/28/2017,21:00.7,upgrade progress 51%
8/28/2017,21:01.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
8/28/2017,21:01.2,upgrade progress 51%
8/28/2017,21:01.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
8/28/2017,21:01.7,upgrade progress 51%
8/28/2017,21:02.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
8/28/2017,21:02.2,upgrade progress 51%
8/28/2017,21:02.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 20%"
8/28/2017,21:02.7,upgrade progress 51%
8/28/2017,21:03.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 21%"
8/28/2017,21:03.2,upgrade progress 52%
8/28/2017,21:03.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 22%"
8/28/2017,21:03.7,upgrade progress 52%
8/28/2017,21:04.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 23%"
8/28/2017,21:04.2,upgrade progress 52%
8/28/2017,21:04.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 25%"
8/28/2017,21:04.7,upgrade progress 52%
8/28/2017,21:05.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 26%"
8/28/2017,21:05.2,upgrade progress 52%
8/28/2017,21:05.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 26%"
8/28/2017,21:05.7,upgrade progress 52%
8/28/2017,21:06.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:06.2,upgrade progress 53%
8/28/2017,21:06.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:06.7,upgrade progress 53%
8/28/2017,21:07.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:07.2,upgrade progress 53%
8/28/2017,21:07.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:07.7,upgrade progress 53%
8/28/2017,21:08.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:08.2,upgrade progress 53%
8/28/2017,21:08.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:08.7,upgrade progress 53%
8/28/2017,21:09.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:09.2,upgrade progress 53%
8/28/2017,21:09.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:09.7,upgrade progress 53%
8/28/2017,21:10.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:10.2,upgrade progress 53%
8/28/2017,21:10.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 28%"
8/28/2017,21:10.7,upgrade progress 53%
8/28/2017,21:11.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 29%"
8/28/2017,21:11.2,upgrade progress 53%
8/28/2017,21:11.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 31%"
8/28/2017,21:11.7,upgrade progress 54%
8/28/2017,21:12.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 31%"
8/28/2017,21:12.2,upgrade progress 54%
8/28/2017,21:12.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 32%"
8/28/2017,21:12.7,upgrade progress 54%
8/28/2017,21:13.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 34%"
8/28/2017,21:13.2,upgrade progress 55%
8/28/2017,21:13.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 35%"
8/28/2017,21:13.7,upgrade progress 55%
8/28/2017,21:14.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 37%"
8/28/2017,21:14.2,upgrade progress 56%
8/28/2017,21:14.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 37%"
8/28/2017,21:14.7,upgrade progress 56%
8/28/2017,21:15.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 39%"
8/28/2017,21:15.2,upgrade progress 56%
8/28/2017,21:15.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 40%"
8/28/2017,21:15.7,upgrade progress 56%
8/28/2017,21:16.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 41%"
8/28/2017,21:16.2,upgrade progress 56%
8/28/2017,21:16.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 42%"
8/28/2017,21:16.7,upgrade progress 57%
8/28/2017,21:17.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 43%"
8/28/2017,21:17.2,upgrade progress 57%
8/28/2017,21:17.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 45%"
8/28/2017,21:17.7,upgrade progress 58%
8/28/2017,21:18.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 46%"
8/28/2017,21:18.2,upgrade progress 58%
8/28/2017,21:18.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 47%"
8/28/2017,21:18.7,upgrade progress 58%
8/28/2017,21:19.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 48%"
8/28/2017,21:19.2,upgrade progress 59%
8/28/2017,21:19.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 49%"
8/28/2017,21:19.7,upgrade progress 59%
8/28/2017,21:20.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 51%"
8/28/2017,21:20.2,upgrade progress 60%
8/28/2017,21:20.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 52%"
8/28/2017,21:20.7,upgrade progress 60%
8/28/2017,21:21.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 53%"
8/28/2017,21:21.2,upgrade progress 60%
8/28/2017,21:21.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 54%"
8/28/2017,21:21.7,upgrade progress 60%
8/28/2017,21:22.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 56%"
8/28/2017,21:22.2,upgrade progress 60%
8/28/2017,21:22.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 57%"
8/28/2017,21:22.7,upgrade progress 61%
8/28/2017,21:23.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 58%"
8/28/2017,21:23.2,upgrade progress 61%
8/28/2017,21:23.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 59%"
8/28/2017,21:23.7,upgrade progress 61%
8/28/2017,21:24.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 60%"
8/28/2017,21:24.2,upgrade progress 62%
8/28/2017,21:24.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 62%"
8/28/2017,21:24.7,upgrade progress 62%
8/28/2017,21:25.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 63%"
8/28/2017,21:25.2,upgrade progress 63%
8/28/2017,21:25.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 64%"
8/28/2017,21:25.7,upgrade progress 63%
8/28/2017,21:26.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 65%"
8/28/2017,21:26.2,upgrade progress 63%
8/28/2017,21:26.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 66%"
8/28/2017,21:26.7,upgrade progress 64%
8/28/2017,21:27.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 68%"
8/28/2017,21:27.2,upgrade progress 64%
8/28/2017,21:27.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 68%"
8/28/2017,21:27.7,upgrade progress 64%
8/28/2017,21:28.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 70%"
8/28/2017,21:28.2,upgrade progress 64%
8/28/2017,21:28.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 71%"
8/28/2017,21:28.7,upgrade progress 64%
8/28/2017,21:29.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 73%"
8/28/2017,21:29.2,upgrade progress 65%
8/28/2017,21:29.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 73%"
8/28/2017,21:29.7,upgrade progress 65%
8/28/2017,21:30.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 74%"
8/28/2017,21:30.2,upgrade progress 65%
8/28/2017,21:30.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 76%"
8/28/2017,21:30.7,upgrade progress 66%
8/28/2017,21:31.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 77%"
8/28/2017,21:31.2,upgrade progress 66%
8/28/2017,21:31.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 79%"
8/28/2017,21:31.7,upgrade progress 67%
8/28/2017,21:32.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 79%"
8/28/2017,21:32.2,upgrade progress 67%
8/28/2017,21:32.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 81%"
8/28/2017,21:32.7,upgrade progress 68%
8/28/2017,21:33.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 82%"
8/28/2017,21:33.2,upgrade progress 68%
8/28/2017,21:33.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 83%"
8/28/2017,21:33.7,upgrade progress 68%
8/28/2017,21:34.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 84%"
8/28/2017,21:34.2,upgrade progress 68%
8/28/2017,21:34.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 85%"
8/28/2017,21:34.7,upgrade progress 68%
8/28/2017,21:35.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 87%"
8/28/2017,21:35.2,upgrade progress 69%
8/28/2017,21:35.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 88%"
8/28/2017,21:35.7,upgrade progress 69%
8/28/2017,21:36.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 89%"
8/28/2017,21:36.2,upgrade progress 69%
8/28/2017,21:36.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 90%"
8/28/2017,21:36.7,upgrade progress 70%
8/28/2017,21:37.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 91%"
8/28/2017,21:37.2,upgrade progress 70%
8/28/2017,21:37.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 93%"
8/28/2017,21:37.7,upgrade progress 71%
8/28/2017,21:38.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 94%"
8/28/2017,21:38.2,upgrade progress 71%
8/28/2017,21:38.7,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 94%"
8/28/2017,21:38.7,upgrade progress 71%
8/28/2017,21:39.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 94%"
8/28/2017,21:39.2,upgrade progress 71%
8/28/2017,21:41.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 94%"
8/28/2017,21:41.2,upgrade progress 71%
8/28/2017,21:43.2,"sub module info: modueID: 0x01, firmwareVersion: 06.05.50.35, state:Upgrading. (code 1), progress: 94%"
8/28/2017,21:43.2,upgrade progress 71%
8/28/2017,21:44.7,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrade Completed. (code 0), progress: 100%"
8/28/2017,21:44.7,upgrade progress 72%
8/28/2017,21:46.7,"sub module info: modueID: 0x01, firmwareVersion: 01.06.15.82, state:Upgrade Completed. (code 0), progress: 100%"
8/28/2017,21:46.7,upgrade progress 72%
8/28/2017,21:47.8,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
8/28/2017,21:47.8,upgrade progress 72%
8/28/2017,21:49.8,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
8/28/2017,21:49.8,upgrade progress 72%
8/28/2017,21:51.8,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
8/28/2017,21:51.8,upgrade progress 72%
8/28/2017,21:53.8,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
8/28/2017,21:53.8,upgrade progress 72%
8/28/2017,21:55.8,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
8/28/2017,21:55.8,upgrade progress 72%
8/28/2017,21:57.8,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
8/28/2017,21:57.8,upgrade progress 72%
8/28/2017,21:59.8,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
8/28/2017,21:59.8,upgrade progress 72%
8/28/2017,22:01.8,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 0%"
8/28/2017,22:01.8,upgrade progress 72%
8/28/2017,22:02.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 8%"
8/28/2017,22:02.7,upgrade progress 74%
8/28/2017,22:04.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 9%"
8/28/2017,22:04.7,upgrade progress 75%
8/28/2017,22:06.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 10%"
8/28/2017,22:06.7,upgrade progress 75%
8/28/2017,22:08.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 11%"
8/28/2017,22:08.7,upgrade progress 75%
8/28/2017,22:10.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 12%"
8/28/2017,22:10.7,upgrade progress 76%
8/28/2017,22:12.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 13%"
8/28/2017,22:12.7,upgrade progress 76%
8/28/2017,22:14.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 14%"
8/28/2017,22:14.7,upgrade progress 76%
8/28/2017,22:16.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 15%"
8/28/2017,22:16.7,upgrade progress 76%
8/28/2017,22:18.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 16%"
8/28/2017,22:18.7,upgrade progress 76%
8/28/2017,22:20.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 16%"
8/28/2017,22:20.7,upgrade progress 76%
8/28/2017,22:22.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 16%"
8/28/2017,22:22.7,upgrade progress 76%
8/28/2017,22:24.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 16%"
8/28/2017,22:24.7,upgrade progress 76%
8/28/2017,22:24.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 16%"
8/28/2017,22:24.7,upgrade progress 76%
8/28/2017,22:26.7,"sub module info: modueID: 0xc1, firmwareVersion: 01.37.51.00, state:Upgrading. (code 1), progress: 16%"
8/28/2017,22:26.7,upgrade progress 76%
