date,time,message
2018-04-17,11:23:46.056,check upgrade for 0801
2018-04-17,11:23:46.056,no device info
2018-04-17,11:23:49.168,check upgrade for 0801
2018-04-17,11:23:49.168,no device info
2018-04-17,11:24:55.273,check upgrade for 0801
2018-04-17,11:24:55.274,no device info
