drone_model,dataset,controller,source_file,date,time,message
DJI_Phantom_4,df005,mobile_iOS,404-9edee1d5f65a4916c6a2b0d39b75c3139c629cd0,2018-06-19,13:39:46,Home Point Recorded. RTH Altitude:  30m.
DJI_Phantom_4,df005,mobile_iOS,404-9edee1d5f65a4916c6a2b0d39b75c3139c629cd0,2018-06-19,13:41:01,Fly with caution and ensure the aircraft remains within your line of sight.
DJI_Phantom_4,df005,mobile_iOS,404-9edee1d5f65a4916c6a2b0d39b75c3139c629cd0,2018-06-19,13:41:06,Fly with caution and ensure the aircraft remains within your line of sight.
DJI_Phantom_4,df005,mobile_iOS,404-9edee1d5f65a4916c6a2b0d39b75c3139c629cd0,2018-06-19,13:41:15,Fly with caution and ensure the aircraft remains within your line of sight.
DJI_Phantom_4,df005,mobile_iOS,404-9edee1d5f65a4916c6a2b0d39b75c3139c629cd0,2018-06-19,13:41:59,Remote Controller Right Dial Locked. Lightly press it to adjust.
DJI_Phantom_4,df005,mobile_iOS,404-9edee1d5f65a4916c6a2b0d39b75c3139c629cd0,2018-06-19,13:43:30,Remote Controller Right Dial Locked. Lightly press it to adjust.
