sep=,
CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.cellVoltage5 [V], BATTERY.cellVoltage6 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY2.cellVoltage1 [V], BATTERY2.cellVoltage2 [V], BATTERY2.cellVoltage3 [V], BATTERY2.cellVoltage4 [V], BATTERY2.cellVoltage5 [V], BATTERY2.cellVoltage6 [V], BATTERY2.maxCellVoltageDeviation, BATTERY2.isCellVoltageDeviationHigh, BATTERY2.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
6/21/2018,10:47:08.01 PM,0m 0.3s,0.3,39.96116432,-106.21647389,0,0,0.7,8128,0,0,0,0,0,0,0,0,-1.6,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.4,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.291,True,,,,,,,,False,False,,,,,,,0.016,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,Data Recorder File Index is 19.,,
6/21/2018,10:47:08.21 PM,0m 0.4s,0.4,39.96116432,-106.21647393,0,0,0.7,8128,0,0,0,0,0,0,0,0,-1.6,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.4,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.291,True,,,,,,,,False,False,,,,,,,0.016,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:08.23 PM,0m 0.5s,0.5,39.96116433,-106.21647396,0,0,0.7,8128,0,0,0,0,0,0,0,0,-1.6,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.291,True,,,,,,,,False,False,,,,,,,0.016,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:08.31 PM,0m 0.6s,0.6,39.96116432,-106.21647398,0,0,0.7,8128,0,0,0,0,0,0,0,0,-1.6,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.291,True,,,,,,,,False,False,,,,,,,0.016,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:08.42 PM,0m 0.7s,0.7,39.96116423,-106.2164739,0,0,0.7,8128,0,0,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.315,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.214,4.215,4.212,4.215,4.214,4.199,0.016,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:08.52 PM,0m 0.8s,0.8,39.96116418,-106.21647392,0,0,0.7,8128,0,0,0,0,0,0,0,0,-1.7,-0.1,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.315,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.214,4.215,4.212,4.215,4.214,4.199,0.016,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:08.62 PM,0m 0.9s,0.9,39.96116413,-106.21647393,0,0,0.7,8128,0,0,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.315,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.214,4.215,4.212,4.215,4.214,4.199,0.016,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:08.72 PM,0m 1.0s,1.0,39.96116411,-106.21647394,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.315,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.214,4.215,4.212,4.215,4.214,4.199,0.016,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:08.82 PM,0m 1.1s,1.1,39.9611641,-106.21647396,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.315,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:08.92 PM,0m 1.2s,1.2,39.96116414,-106.216474,0,0,0.7,8128,1.1,1.1,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.315,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1020.02,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.02 PM,0m 1.3s,1.3,39.96116415,-106.21647404,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.244,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.8,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.23 PM,0m 1.4s,1.4,39.96116416,-106.21647405,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.244,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.25 PM,0m 1.5s,1.5,39.96116415,-106.21647406,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.244,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.8,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.33 PM,0m 1.6s,1.6,39.96116406,-106.21647397,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Manual Takeoff,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.244,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.7,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.43 PM,0m 1.7s,1.7,39.96116401,-106.21647397,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Manual Takeoff,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.244,False,4.215,4.217,4.217,4.222,4.215,4.229,0.014,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.8,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.63 PM,0m 1.8s,1.8,39.96116398,-106.21647398,0,0,0.7,8128,0,1.1,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Manual Takeoff,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.32,False,4.213,4.219,4.219,4.225,4.215,4.229,0.016,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.8,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.73 PM,0m 1.9s,1.9,39.96116393,-106.21647398,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Manual Takeoff,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.32,False,4.213,4.219,4.219,4.225,4.215,4.229,0.016,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.8,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.75 PM,0m 2.0s,2.0,39.96116382,-106.21647392,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.7,-0.2,152.1,152.1,Manual Takeoff,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.9,151.9,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.32,False,4.213,4.219,4.219,4.225,4.215,4.229,0.016,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.8,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.83 PM,0m 2.1s,2.1,39.96116376,-106.21647392,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.6,-0.2,152.1,152.1,Manual Takeoff,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,152,152,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.32,False,4.213,4.219,4.219,4.225,4.215,4.229,0.016,False,False,4.212,4.212,4.209,4.215,4.212,4.197,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.8,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:09.94 PM,0m 2.2s,2.2,39.96116372,-106.21647392,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.6,-0.2,152.1,152.1,Manual Takeoff,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,152,152,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.32,False,4.213,4.219,4.219,4.225,4.215,4.229,0.016,False,False,4.185,4.19,4.187,4.19,4.19,4.174,0.018,False,False,,,,,0,0,0,0,0,0.0,1017.99,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.8,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:47:10.04 PM,0m 2.3s,2.3,39.96116368,-106.21647393,0,0,0.3,8128,0,1.1,0,0,0,0,0,0,-1.6,-0.2,152.1,152.1,Manual Takeoff,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,152,152,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.319,False,4.213,4.219,4.219,4.225,4.215,4.229,0.016,False,False,4.185,4.19,4.187,4.19,4.19,4.174,0.018,False,False,,,,,0,0,0,0,0,0.0,1016.52,,Idle,0,20,False,10,True,Go Home,39.96117073,-106.21646381,3.8,8228.6,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,265.4,23.0,Calm,19,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,25,3.7,0.0,0.0,0.0,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
