sep=,
CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.cellVoltage5 [V], BATTERY.cellVoltage6 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY2.cellVoltage1 [V], BATTERY2.cellVoltage2 [V], BATTERY2.cellVoltage3 [V], BATTERY2.cellVoltage4 [V], BATTERY2.cellVoltage5 [V], BATTERY2.cellVoltage6 [V], BATTERY2.maxCellVoltageDeviation, BATTERY2.isCellVoltageDeviationHigh, BATTERY2.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
6/21/2018,10:48:50.85 PM,0m 25.7s,25.7,39.96116134,-106.21647525,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.7,-0.1,151.8,151.8,Starting Motors,Other,Takeoff (RC Assisted),17,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.8,151.8,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,,,,,25.29,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.209,4.21,4.209,4.211,4.21,4.194,0.017,False,False,,,,,,,,,,,,,Idle,,,True,,False,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:48:53.53 PM,0m 25.8s,25.8,39.96116131,-106.21647526,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.8,-0.1,151.8,151.8,Starting Motors,Other,Takeoff (RC Assisted),17,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.3,151.7,151.7,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,,,,,25.29,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.209,4.21,4.209,4.211,4.21,4.194,0.017,False,False,,,,,,,,,,,,,Idle,,,True,,False,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:48:51.05 PM,0m 25.9s,25.9,39.96116126,-106.21647528,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.8,-0.1,151.8,151.8,Starting Motors,Other,Takeoff (RC Assisted),17,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.2,151.7,151.7,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,,,,,25.29,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.209,4.21,4.209,4.211,4.21,4.194,0.017,False,False,,,,,,,,,,,,,Idle,,,True,,False,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:48:51.15 PM,0m 26.0s,26.0,39.96116123,-106.2164753,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.8,-0.1,151.8,151.8,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.2,151.7,151.7,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.211,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.209,4.21,4.209,4.211,4.21,4.194,0.017,False,False,,,,,0,0,0,0,0,0.0,1015.43,,Idle,0,20,False,10,True,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:48:51.25 PM,0m 26.1s,26.1,39.96116118,-106.21647532,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.8,-0.1,151.8,151.8,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.2,151.7,151.7,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.211,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.205,4.207,4.204,4.21,4.207,4.192,0.018,False,False,,,,,0,0,0,0,0,0.0,1015.43,,Idle,0,20,False,10,True,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:48:51.27 PM,0m 26.2s,26.2,39.96116115,-106.21647535,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.8,-0.1,151.8,151.8,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.2,151.8,151.8,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.211,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.205,4.207,4.204,4.21,4.207,4.192,0.018,False,False,,,,,0,0,0,0,0,0.0,1015.43,,Idle,0,20,False,10,True,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:48:51.35 PM,0m 26.3s,26.3,39.96116111,-106.21647538,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.8,-0.1,151.8,151.8,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.2,151.8,151.8,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.211,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.205,4.207,4.204,4.21,4.207,4.192,0.018,False,False,,,,,0,0,0,0,0,0.0,1015.43,,Idle,0,20,False,10,True,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:48:51.45 PM,0m 26.4s,26.4,39.9611611,-106.21647541,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.8,-0.1,151.8,151.8,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.2,151.7,151.7,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.211,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.205,4.207,4.204,4.21,4.207,4.192,0.018,False,False,,,,,0,0,0,0,0,0.0,1015.43,,Idle,0,20,False,10,True,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:48:51.55 PM,0m 26.5s,26.5,39.96116105,-106.21647545,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.8,-0.1,151.8,151.8,Starting Motors,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.2,151.8,151.8,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.211,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.205,4.207,4.204,4.21,4.207,4.192,0.018,False,False,,,,,0,0,0,0,0,0.0,1015.43,,Idle,0,20,False,10,True,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
6/21/2018,10:48:51.76 PM,0m 26.6s,26.6,39.96116103,-106.21647548,0,0,0.3,8128,0,0,0,0,0,0,0,0,-1.8,-0.2,151.8,151.8,Manual Takeoff,Other,Takeoff (RC Assisted),16,5,True,,Matrice 210,True,False,,Smart,RC,True,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,-1.2,151.8,151.8,False,False,False,False,False,False,,False,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,90,,,,25.211,False,4.211,4.212,4.214,4.219,4.21,4.224,0.014,False,False,4.205,4.207,4.204,4.21,4.207,4.192,0.018,False,False,,,,,0,0,0,0,0,0.0,1015.43,,Idle,0,20,False,10,True,Go Home,,,,,,False,,,False,False,False,False,0,False,False,False,,,,,Calm,,, 4.5.0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,126.1,163.8,8.9,5.2,1.3,0,0,DF059,095XF1800201C0,,0JFJ4006F4,0KPAF1T231018F,,, 4.5.0,,,,,,
