drone_model,dataset,controller,source_file,date,time,message
DJI_Phantom_4_Pro_V2,df063,mobile_iOS_backup,14-045b34780500a6629d11a9560a89579381fcaa6b,2018-06-19,15:24:01,Home Point Recorded. RTH Altitude:  30m.
DJI_Phantom_4_Pro_V2,df063,mobile_iOS_backup,14-045b34780500a6629d11a9560a89579381fcaa6b,2018-06-19,15:24:42,Fly with caution and ensure the aircraft remains within your line of sight.
DJI_Phantom_4_Pro_V2,df063,mobile_iOS_backup,14-045b34780500a6629d11a9560a89579381fcaa6b,2018-06-19,15:25:31,Mobile device CPU fully loaded. Related performance will be affected.
DJI_Phantom_4_Pro_V2,df063,mobile_iOS_backup,14-045b34780500a6629d11a9560a89579381fcaa6b,2018-06-19,15:30:21,Fly with caution and ensure the aircraft remains within your line of sight.
DJI_Phantom_4_Pro_V2,df063,mobile_iOS_backup,14-045b34780500a6629d11a9560a89579381fcaa6b,2018-06-19,15:30:46,Fly with caution and ensure the aircraft remains within your line of sight.
