date,time,message
2018-06-13,15:55:21.645,remove need upgrade groups
2018-06-13,15:55:24.215,remove need upgrade groups
2018-06-13,15:55:25.467,remove need upgrade groups
2018-06-13,15:55:25.469,DisconnectedWithAircraft
2018-06-13,16:00:58.551,upgrade state 1
2018-06-13,16:01:10.301,upgrade state 1
