sep=,
CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
8/29/2017,6:07:09.96 PM,7m 38.8s,458.8,39.96120034,-106.21639198,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.7,-0.8,50.4,50.4,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:10.07 PM,7m 38.9s,458.9,39.96120032,-106.21639196,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.7,-0.8,50.5,50.5,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:10.28 PM,7m 39.0s,459.0,39.9612003,-106.21639193,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.6,-1.2,50.5,50.5,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:10.39 PM,7m 39.2s,459.2,39.96120029,-106.21639191,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.5,-0.9,50.4,50.4,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:10.49 PM,7m 39.3s,459.3,39.96120027,-106.21639191,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.5,-0.7,50.4,50.4,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:10.59 PM,7m 39.4s,459.4,39.96120024,-106.21639192,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.8,-0.4,50.4,50.4,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:10.69 PM,7m 39.5s,459.5,39.9612002,-106.21639192,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-2,-0.5,50.4,50.4,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:10.79 PM,7m 39.8s,459.8,39.96120011,-106.21639189,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.6,-0.9,50.5,50.5,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:10.90 PM,7m 40.1s,460.1,39.96120008,-106.21639188,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.7,-0.7,50.5,50.5,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:11.10 PM,7m 40.3s,460.3,39.96120004,-106.21639186,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.6,-0.6,50.5,50.5,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.189,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9780.52,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:11.30 PM,7m 40.4s,460.4,39.96120003,-106.21639183,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.7,-0.6,50.5,50.5,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:11.41 PM,7m 40.5s,460.5,39.96120003,-106.21639181,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.7,-0.7,50.5,50.5,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:11.51 PM,7m 40.6s,460.6,39.96120003,-106.21639179,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.6,-0.7,50.5,50.5,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.0,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:11.61 PM,7m 40.7s,460.7,39.96120004,-106.21639178,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.7,-0.5,50.5,50.5,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.1,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:11.71 PM,7m 40.9s,460.9,39.96120004,-106.21639177,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.5,-0.4,50.6,50.6,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.1,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:11.81 PM,7m 41.0s,461.0,39.96120001,-106.21639176,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.4,-0.3,50.7,50.7,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.1,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:11.92 PM,7m 41.1s,461.1,39.96119998,-106.21639176,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.2,-0.2,50.7,50.7,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.1,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:12.02 PM,7m 41.2s,461.2,39.96119996,-106.21639176,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.2,0,50.7,50.7,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.1,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:12.12 PM,7m 41.3s,461.3,39.96119993,-106.21639174,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.4,0,50.6,50.6,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.1,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:12.22 PM,7m 41.4s,461.4,39.9611999,-106.2163917,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.5,-0.2,50.6,50.6,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.251,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,548,1,2,15,10,2137.2,9726.39,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.1,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:12.43 PM,7m 41.5s,461.5,39.96119988,-106.21639166,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1.4,-0.3,50.6,50.6,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.292,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,549,1,2,15,10,2141.1,9702.74,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.1,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
8/29/2017,6:07:12.73 PM,7m 41.6s,461.6,39.96119985,-106.21639163,19.0,19.4,16.7,8147,0,2.1,0,0.2,0,0.5,0,0.2,-1,-0.3,50.7,50.7,P-GPS,Other (34),,17,5,True,,Mavic Pro,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,50.5,50.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,41,2809.6,62464,14079,11.292,False,3.749,3.736,3.743,0.014,False,False,2528.768,,9985.3,,549,1,2,15,10,2141.1,9702.74,,Idle,0,30,False,10,True,,Go Home,39.96119993,-106.21639915,2.1,8068.2,164.0,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,7,Android, 4.1.5,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,369.114,264.9,97.8,10.1,2.2,0,179,DF019,08RDD9100100KG,08TLDAQ00U034Q,,093AE5F032041B,,Android, 4.1.5,,,,,,
