sep=,
CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
8/29/2017,6:33:10.65 PM,9m 37.5s,577.5,39.95996401,-106.21660859,42.3,93.5,,8171,20.9,21.5,-20.8,0.2,-2.7,0.5,6.5,6.9,-6.4,-0.4,-172.8,187.2,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-172.8,187.2,False,False,False,False,False,True,,False,Normal,,,1024,1684,532,1024,0,False,False,False,False,False,0,False,False,False,False,3,2957.312,60672,22271,11.541,False,3.844,3.85,3.845,0.009,False,False,1366.528,,124.2,170.2,843,43,6,19,10,3287.7,8241.06,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,456.4,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:10.75 PM,9m 37.6s,577.6,39.95995574,-106.21660999,41.3,93.5,,8170,20.8,21.5,-20.6,0.2,-2.7,0.5,6.3,6.9,-5.4,-0.4,-172.6,187.4,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-172.8,187.2,False,False,False,False,False,True,,False,Normal,,,1024,1684,532,1024,0,False,False,False,False,False,0,False,False,False,False,3,2957.312,60672,22271,11.541,False,3.844,3.85,3.845,0.009,False,False,1366.528,,124.2,170.2,843,43,6,19,10,3287.7,8241.06,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,459.4,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:10.86 PM,9m 37.7s,577.7,39.95994746,-106.21661142,40.4,93.5,,8169,20.8,21.5,-20.6,0.2,-2.7,0.5,5.6,6.9,-4.1,0,-172.5,187.5,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-172.8,187.2,False,False,False,False,False,True,,False,Normal,,,1024,1684,882,1024,0,False,False,False,False,False,0,False,False,False,False,3,2957.312,60672,22271,11.541,False,3.844,3.85,3.845,0.009,False,False,1366.528,,124.2,170.2,843,43,6,19,10,3287.7,8241.06,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,462.5,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:11.02 PM,9m 37.8s,577.8,39.95993924,-106.21661284,39.7,93.5,,8168,20.7,21.5,-20.6,0.2,-2.7,0.5,4.7,6.9,-3.6,1.3,-172.3,187.7,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-172.8,187.2,False,False,False,False,False,True,,False,Normal,,,1024,1684,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2957.312,60672,22271,11.565,False,3.844,3.85,3.845,0.009,False,False,1366.528,,124.2,170.2,854,47,5,19,10,3330.6,7671.60,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,465.5,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:11.14 PM,9m 38.0s,578.0,39.95992288,-106.21661575,38.4,93.5,,8167,20.6,21.5,-20.1,0.2,-2.9,0.5,2.5,6.9,-4.9,-2.2,-172.6,187.4,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-163.5,196.5,False,False,False,False,False,True,,False,Normal,,,1024,1684,1018,1684,0,False,False,False,False,False,0,False,False,False,False,56,2957.312,60672,22271,11.565,False,3.844,3.85,3.845,0.009,False,False,1366.528,,124.2,170.2,854,47,5,19,10,3330.6,7671.60,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,471.5,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:11.24 PM,9m 38.1s,578.1,39.95991473,-106.21661719,38.4,93.5,,8167,20.5,21.5,-20.1,0.2,-2.7,0.5,1.3,6.9,-5.8,-2.8,-173,187,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1684,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2957.312,60672,22271,11.565,False,3.844,3.85,3.845,0.009,False,False,1366.528,,124.2,170.2,854,47,5,19,10,3330.6,7671.60,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,474.5,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:11.35 PM,9m 38.2s,578.2,39.95990665,-106.21661853,38.1,93.5,,8166,20.3,21.5,-20.1,0.2,-2.7,0.5,0.5,6.9,-8.5,-1.7,-171.2,188.8,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1684,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2957.312,60672,22271,11.565,False,3.844,3.85,3.845,0.009,False,False,1366.528,,124.2,170.2,854,47,5,19,10,3330.6,7671.60,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,477.5,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:11.45 PM,9m 38.3s,578.3,39.95989857,-106.21661988,38.1,93.5,,8166,20.3,21.5,-20.1,0.2,-2.7,0.5,0,6.9,-10.3,-1.3,-166.3,193.7,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1684,1024,1024,0,False,False,False,False,False,0,False,False,False,False,3,2985.216,59648,22271,11.565,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,854,47,5,19,10,3330.6,7671.60,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,480.5,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:11.55 PM,9m 38.5s,578.5,39.95988236,-106.21662262,38.4,93.5,,8167,20.3,21.5,-20.1,0.2,-2.9,0.5,-0.5,6.9,-10.7,0.3,-161.4,198.6,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1684,1024,1024,0,False,False,False,False,False,0,False,False,False,False,3,2985.216,59648,22271,11.565,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,854,47,5,19,10,3330.6,7671.60,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,486.4,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:11.66 PM,9m 38.6s,578.6,39.95987422,-106.21662409,38.4,93.5,,8167,20.4,21.5,-20.1,0.2,-2.9,0.5,-0.5,6.9,-9.8,0.4,-161,199,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1684,1024,1024,0,False,False,False,False,False,0,False,False,False,False,3,2985.216,59648,22271,11.565,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,854,47,5,19,10,3330.6,7671.60,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,489.4,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:11.76 PM,9m 38.7s,578.7,39.95986605,-106.21662567,38.4,93.5,,8167,20.5,21.5,-20.1,0.2,-3.1,0.5,-0.2,6.9,-9.7,0.7,-160.8,199.2,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1684,1024,1024,0,False,False,False,False,False,0,False,False,False,False,3,2985.216,59648,22271,11.565,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,854,47,5,19,10,3330.6,7671.60,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,492.4,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:11.96 PM,9m 38.8s,578.8,39.95985789,-106.21662731,38.4,93.5,,8167,20.6,21.5,-20.1,0.2,-3.4,0.5,0,6.9,-9.2,0.5,-160.7,199.3,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,3,2985.216,59648,22271,11.565,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,854,47,5,19,10,3330.6,7671.60,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,495.4,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:12.11 PM,9m 38.9s,578.9,39.95984973,-106.21662904,38.4,93.5,,8167,20.5,21.5,-20.1,0.2,-3.4,0.5,0,6.9,-0.7,0.6,-160.6,199.4,P-GPS,Other (34),,15,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2985.216,59648,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,498.5,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:12.22 PM,9m 39.1s,579.1,39.95983375,-106.21663255,38.1,93.5,,8166,20.3,21.5,-19.0,0.2,-3.1,0.5,0,6.9,12.7,2.5,-160.1,199.9,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2985.216,59648,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,504.4,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:12.33 PM,9m 39.2s,579.2,39.95982621,-106.21663419,38.1,93.5,,8166,19.8,21.5,-18.3,0.2,-3.1,0.5,0.2,6.9,14.2,2.8,-160,200,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2985.216,59648,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,507.2,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:12.43 PM,9m 39.3s,579.3,39.95981897,-106.21663578,38.1,93.5,,8166,18.6,21.5,-17.5,0.2,-2.9,0.5,0.2,6.9,15,3.3,-159.8,200.2,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2985.216,59648,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,509.8,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:12.54 PM,9m 39.4s,579.4,39.95981218,-106.2166372,38.1,93.5,,8166,17.7,21.5,-16.6,0.2,-2.9,0.5,0.2,6.9,15.1,3.3,-159.8,200.2,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2985.216,59648,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,512.3,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:12.64 PM,9m 39.5s,579.5,39.95980567,-106.21663859,37.7,93.5,,8166,16.7,21.5,-15.9,0.2,-2.7,0.5,0.2,6.9,15.8,3.4,-159.8,200.2,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2985.216,59648,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,514.7,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:12.75 PM,9m 39.6s,579.6,39.95979975,-106.21663971,37.7,93.5,,8166,15.6,21.5,-15.0,0.2,-2.5,0.5,0.2,6.9,16,3.8,-159.7,200.3,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2985.216,59648,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,516.9,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:12.85 PM,9m 39.7s,579.7,39.95979411,-106.21664082,37.7,93.5,,8166,14.5,21.5,-14.1,0.2,-2.5,0.5,0.2,6.9,16.7,3.8,-159.5,200.5,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2985.216,59648,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,519.0,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:12.95 PM,9m 39.8s,579.8,39.95978877,-106.21664167,37.7,93.5,,8166,13.8,21.5,-13.2,0.2,-2.2,0.5,0,6.9,16.7,3.9,-159.5,200.5,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,56,2985.216,59648,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1424.384,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,521.0,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
8/29/2017,6:33:13.05 PM,9m 39.9s,579.9,39.95978367,-106.21664256,37.7,93.5,,8166,13.0,21.5,-12.3,0.2,-2.0,0.5,0,6.9,17.1,3.8,-159.3,200.7,P-GPS,Other (34),,16,5,True,,Mavic Pro,False,False,Cruise,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,-160.2,199.8,False,False,False,False,False,True,,False,Normal,,,1024,1024,1024,1024,0,False,False,False,False,False,0,False,False,False,False,3,2934.784,58112,22271,11.607,False,3.844,3.85,3.845,0.009,False,False,1842.176,,124.2,170.2,836,49,4,19,10,3260.4,7132.53,,Idle,0,30,False,10,True,,Go Home,39.9612037,-106.21638914,522.8,8111.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,16.4,Calm,3,Android, 4.1.3,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,451.838,3947.4,97.4,23.5,7.2,0,0,DF020,08RDE5F001007H,08TLE4700X0040,,093AE5J0320485,,Android, 4.1.3,,,,,,
