date,time,message
2018-06-13,16:08:30.075,remove need upgrade groups
2018-06-13,16:08:31.360,remove need upgrade groups
2018-06-13,16:08:33.026,remove need upgrade groups
2018-06-13,16:08:33.027,DisconnectedWithAircraft
2018-06-13,16:08:52.061,upgrade state 1
2018-06-13,16:09:03.045,upgrade state 1
2018-06-13,16:09:36.432,remove need upgrade groups
2018-06-13,16:09:36.432,DisconnectedWithAircraft
